dev_loginname	proj_unixname	is_admin	position
elemings	ogs	1	
balthazore	ogscorp	0	Developer
locvez	ogscorp	1	Developer
mavu	ojama	1	
aselkirk	oje	1	
dherman	oje	0	
nicferrier	oje	1	
perryn	oje	0	
shiao	oje	0	
snowy	oje	0	
wielaard	oje	0	
duboisvi	ojef	1	
brovienas	okcomponents	1	
dgil	okernel	1	Project Manager
pive	okernel	1	Developer
pfeiffer	okopo	1	
olegyk	olegykj	1	Project Manager
dayu	olims	0	
menggb	olims	1	
roguemtl	olstrans	1	
sdonovan	olstrans	0	
wensong	olstrans	0	
zeevon	olstrans	0	
tbergmann	oltp-platform	1	
dropfred	om2t	1	
abdelkarim	oma-scts	0	Developer
bbralo	oma-scts	0	
calpaugh	oma-scts	1	Project Manager
chpham	oma-scts	1	Developer
ddixson73	oma-scts	1	All-Hands Person
dgc03052	oma-scts	0	
duke4ever79	oma-scts	0	
nico01h	oma-scts	0	
oma-scts	oma-scts	1	Project Manager
pthompson509	oma-scts	0	Developer
shads78	oma-scts	1	Project Manager
u970133	oma-scts	0	
vitali42	oma-scts	0	Developer
yannperier	oma-scts	0	Developer
andruua	omega-engine	1	
jglatz	omega-hsm	1	
ldl	omega	1	
mdc	omega	0	
mdc-omega	omega	0	
mpepper	omega	0	
omega-mdc	omega	0	
toad	omega	0	
whitten	omega	1	
indigo_sunrise	omegaengine	0	Developer
jprivett	omegaengine	1	Developer
sedimin	omgrofl	1	
jockmacmad	omjstate	1	
ahmedmisry	omlx	0	Developer
nahedh	omlx	1	
omar_alfudhaily	omlx	0	No specific role
omlx	omlx	1	Project Manager
dyland	omniproject	1	Developer
yanii	omniproject	1	
shanky_tiwari	omom	1	Project Manager
tomasliq	omtk	1	
bensch128	omtoolbox	0	
firas_3d	omtoolbox	0	Developer
henrykorol	omtoolbox	1	All-Hands Person
jakobwelner	omtoolbox	1	Project Manager
j-wicz	omtoolbox	0	Developer
varomix	omtoolbox	0	
vzheiska	omtoolbox	0	Developer
walther_jeppe	omtoolbox	0	No specific role
keeleyd	ompx	1	Project Manager
hmiplar	onejvm	0	
ikestrel	onejvm	1	Project Manager
thlee	onemind-commons	1	
one-source	onesource	1	
benalex	oness	0	
carlossg	oness	1	
mavensync	oness	0	
izekia	onestools	1	
bjhindman	onewirepd	1	Developer
egocentric	onewirepd	1	Project Manager
jpat	onewirepd	1	Project Manager
nishu_naga	onlinebackup	1	
gresrun	onlinenic4j	1	
gldneagl	onmobile	1	Project Manager
navpar	onmobile	1	Project Manager
j3nda	onscenedialog	1	
schombert	onscheme	1	
tomt64	onyxce	1	
tregnago	onbi	1	
bwcto	oo-browser	1	
abah	oo-l10n-my	1	Developer
ahyeop	oo-l10n-my	1	Developer
bustamam	oo-l10n-my	1	Project Manager
sebol	oo-l10n-my	1	Developer
sharuzzaman	oo-l10n-my	1	All-Hands Person
webmastermelayu	oo-l10n-my	1	Unix Admin
umdenken	oo-widgets	1	
zalthar	oo3dengine	1	Project Manager
derekberube	ooarsapi	1	
m94asr	oobench	0	Porter (Cross Platform Devel.)
sck	oobench	1	
taoism	oofb	1	
eggert_larsen	oom	1	
blendi	ooml	1	Developer
thjordan	ooml	1	Developer
tommy_butler	ooopps	1	Project Manager
borgers	oopl	1	Project Manager
entropy	ooxml	1	
globbi	ooxml	1	
snooze	ooxml	1	
dave_edwards	opag	1	Project Manager
dcardamo	opag	1	
msoulier	opag	1	Project Manager
beharrell	opcxml	1	
iwilloug	open-arm	0	Developer
naedphil	open-arm	1	Developer
xtrnmst	open-arm	1	All-Hands Person
alfredoport	open-axiom	0	Developer
billpage	open-axiom	0	Developer
chaosii	open-axiom	0	No specific role
dos-reis	open-axiom	1	Project Manager
hemmecke	open-axiom	0	Developer
chkibiki	open-collab	1	
miguelindurain	open-collab	1	
the_dean	open-collab	1	
zaitsevv	open-collab	1	
edwardbenson	open-dbexpress	1	Project Manager
pult	open-dbexpress	0	Developer
akia	open-portal	1	
fxiaodi	open-pragmatic	1	
computergeek693	open-release	0	Developer
jvaliente	open-sstcp	1	All-Hands Person
the_valium	open-sstcp	0	
irfanb	open-top	0	Developer
roblugt	open-top	1	
asriley	openagent	1	
gleo	openai	1	Project Manager
thornhalo	openai	1	Developer
quattro004	openal-net-sdk	1	
grandzebu	openbarcodes	1	
daniil_guit	openbgi	1	
jsheets	openbooks	1	
abajolet	opencare	1	Developer
eincande	opencare	1	Project Manager
benlogan	opencbp	0	
busfahrer	opencbp	0	Developer
dchapes	opencbp	1	All-Hands Person
deklund2	opencbp	0	Developer
flu_id	opencbp	1	Project Manager
fmarletta	opencbp	0	Developer
ljrpicasso	opencbp	0	Developer
messy	opencbp	0	Developer
ppl	opencbp	1	Developer
toph	opencbp	0	
marktoml	openclips	1	Developer
thsutton	openclips	1	Developer
twcook	openclips	1	
dantoro	opencmsmoddev	0	Developer
dave_schoorl	opencmsmoddev	1	All-Hands Person
lostingamma	opencocoa	1	
coder_1024	opendds	1	
oth3r1if3_sf	opendds	1	Developer
sco77	opendds	1	Developer
totten_s	opendds	1	Project Manager
david_lovegrove	opendgui	1	
infosecpolice	opendhtmlspy	0	Project Manager
opendhtmlspy	opendhtmlspy	1	
matzek	opendocser	1	
abretz	opendte	0	Developer
amessner	opendte	1	Project Manager
dpfeifle	opendte	1	Project Manager
mgriffel	opendte	1	Project Manager
mrumpf	opendte	1	Project Manager
mschneid	opendte	0	Developer
bcdc1980	opendws	0	
jymloke1125	opendws	0	Developer
mauriceling	opendws	1	Project Manager
paulwong	opendws	0	
akia	openecm	1	
arthur_cheng	openemcee	0	
chris_fauerbach	openemcee	0	
msroane	openemcee	0	Doc Writer
rbnewton	openemcee	0	
schenksj	openemcee	1	Project Manager
yxk	openemcee	0	
sgould	openforecast	1	
bajopalabra	openfox	1	
ekdahl	openfury	0	Developer
klahr	openfury	1	
brunonicoletti	openfxshakehost	1	
dcandela	openfxshakehost	1	
rminsk	openfxshakehost	0	
joleuger	opengameconsole	1	Project Manager
groliffe	opengc	0	Developer
madmartigan	opengc	1	
xcastle	opengc	0	Developer
shnam7	opengcl	1	
kingn	openglc2	1	
joekrahn	openglut	0	Developer
nigels	openglut	1	
gkirkend	opengraph	1	Project Manager
kjetilja	opengrid	1	Project Manager
lauvset	opengrid	1	Project Manager
marzullo	opengrid	0	Developer
patrickjchase	opengrid	0	Developer
ashishuttarwar	opengtoolkit	0	Developer
brannigan	opengtoolkit	0	
brian175	opengtoolkit	0	Developer
chrisdavis3587	opengtoolkit	0	
crelf	opengtoolkit	0	Developer
dafemec	opengtoolkit	0	Developer
dhouser	opengtoolkit	0	
dr_ivel	opengtoolkit	0	Developer
eodickens	opengtoolkit	0	Developer
harre	opengtoolkit	0	Developer
hfettig	opengtoolkit	0	Developer
jgoeres	opengtoolkit	0	Developer
jkring	opengtoolkit	1	
jpdrolet	opengtoolkit	0	
jtrager	opengtoolkit	0	Developer
kejavalen	opengtoolkit	0	Developer
klostej	opengtoolkit	0	Developer
kshif	opengtoolkit	0	Developer
labviewer	opengtoolkit	0	
mashe	opengtoolkit	0	Developer
matthewharrison	opengtoolkit	0	
mballa	opengtoolkit	0	Developer
mhenz	opengtoolkit	0	Developer
mzl	opengtoolkit	0	
orko_polo	opengtoolkit	0	Developer
pjm_design	opengtoolkit	0	Developer
rtalbott	opengtoolkit	0	Developer
sullutions	opengtoolkit	0	Developer
t0605tv	opengtoolkit	0	
tmaila	opengtoolkit	0	Developer
tonpg	opengtoolkit	0	Developer
undees	opengtoolkit	0	Developer
xuesongj	opengtoolkit	0	Developer
jotto	openhelloworld	1	
jmarranz	openinnowhere	1	
ashore	openises	1	Developer
robertaustin	openises	1	Project Manager
jmsalvo	openjgraph	1	
oqube	openjgraph	1	Project Manager
biorn_steedom	openjmx	1	Project Manager
tibu	openjmx	1	Project Manager
arthc	openlegends	0	Developer
joaopinheiro	openlegends	0	Web Designer
kronuz	openlegends	1	Project Manager
littlebuddy	openlegends	1	Project Manager
jbrohan	openlvlibs	1	Developer
mj_cole	openlvlibs	1	
bmackiew	openmap	1	Project Manager
dfdietrick	openmap	1	Developer
gknauth	openmap	1	Developer
pmanghwani	openmap	1	Developer
tmitchel	openmap	1	Developer
anyff	openmdx	0	Developer
brunostuder	openmdx	0	Tester
crixpcmu	openmdx	1	Content Management
dirty-harry	openmdx	1	Developer
donatmueller	openmdx	0	Developer
wfro	openmdx	1	Project Manager
garagecube	openmediatoolkt	1	
captain_xentax	openmex	1	Project Manager
mrmouse_xentax	openmex	1	Project Manager
noescom	opennet	1	
gsutter	openpackages	1	Project Manager
harlan	openpackages	0	Developer
reallost1	openpackages	1	
wca	openpackages	1	Developer
ununhexium	openpickit	1	
haslup	openpjb	0	Developer
jtl	openpjb	0	Developer
marquee	openpjb	0	Developer
mloos	openpjb	1	Project Manager
ndecker	openpjb	0	Developer
rmcpeak	openpjb	0	Developer
ttammisa	openpjb	0	Developer
bfulgham	openpoplog	0	Developer
bsl	openpoplog	0	Developer
jeffreytbest	openpoplog	1	Project Manager
jlc2	openpoplog	1	No specific role
nicoaragon	openpoplog	0	Developer
rogerevans	openpoplog	1	Developer
sfkleach	openpoplog	1	Developer
mmiissp	openprintassist	1	Project Manager
vidyra	openprintassist	1	Developer
skybuck	openptcdelphi	1	Project Manager
arminsteinhoff	openqnx	1	
dmi_a	openqnx	1	All-Hands Person
hojbjerg	openqnx	0	Developer
liug	openqnx	1	All-Hands Person
ssobolev	openqnx	0	Developer
aernst	openquasar	0	Developer
alexjost	openquasar	1	All-Hands Person
juergenkrey	openquasar	1	Project Manager
krs1	openquasar	0	Support Manager
marcus_rickert	openquasar	0	Developer
mvdesche	openquasar	0	Developer
nuenning	openquasar	0	Support Manager
ojuwig	openquasar	0	Support Manager
axcelis	openqueue	0	
mattj	openqueue	1	
mt8168	openria	1	
lggoundalkar	openrims	1	
codecamel	openrj	0	All-Hands Person
matsys	openrj	1	
tassiedevil	openrj	0	Developer
dougwa	openroad-plus	1	
alpineguy	openrpg-gde	0	All-Hands Person
exodist	openrpg-gde	1	Project Manager
garitaiya	openrpg-gde	1	Project Manager
gigaclon	openrpg-gde	0	Developer
nerdnetwork	openrpg-gde	1	Web Designer
sonryoga	openrpg-gde	0	All-Hands Person
rolly-polly	openrules	1	
alan	opensched	1	Project Manager
guyou	opensched	1	Project Manager
mdewilde	opensde	1	Project Manager
johndison	opensetup	1	
andihess	openshore	0	Developer
hadan	openshore	0	Developer
heschulz	openshore	1	Project Manager
mayrk	openshore	0	Developer
perkens	openshore	0	Developer
tammo	openshore	1	Developer
dunng808	openslate	1	
jbscoutberlin	opensmalloffice	1	
beoch	openstore	1	
linuxfan_	openstudio	0	
spooker	openstudio	1	
kxu	opensxdl	1	Developer
mokona	opensxdl	1	Developer
tb_2000	opentheme	0	Project Manager
weiqj	opentheme	1	
chrisbrandtner	opentk	0	Developer
the_fiddler	opentk	1	
biclinton	opentools	1	
pubuser	opentools	0	
baofenye	openusb	0	Developer
fanyuan	openusb	0	Developer
fritsv	openusb	1	
hjelmn	openusb	0	Developer
lei_chen	openusb	1	Developer
milewis1	openusb	0	Developer
reflectivist	openusb	0	Developer
sophiali	openusb	1	Developer
xiaoxin	openusb	0	Developer
bestracer	openvisa	0	
kraptor	openvisa	0	
loott	openvisa	1	Project Manager
maurmo	openvisa	0	Developer
alokranjan	openvrms	0	Developer
findajit	openvrms	1	Project Manager
kamal_osho	openvrms	0	Developer
sahn0	openw	1	
andreas_hu	openwebload	0	Developer
pjohnsen	openwebload	1	Developer
lazio	openwf	1	
bkraft	openwfe	0	Advisor/Mentor/Consultant
fpiccand	openwfe	0	Developer
gjoseph	openwfe	0	Developer
jmettraux	openwfe	1	Project Manager
lukas_eder	openwfe	0	Developer
rjennings	openwfe	0	Developer
rzebram	openwfe	0	Developer
sakag_blue	openwfe	0	Developer
smettraux	openwfe	0	Developer
azhrarnlod	openwinbot	1	Project Manager
blue_star	openwinbot	0	Developer
braindigitalis	openwinbot	1	Developer
brano111	openwince	0	Developer
flegy	openwince	0	Developer
jfabo	openwince	1	Developer
kshuang	openwince	0	Developer
michael_hora	openwince	1	Developer
telka	openwince	1	Project Manager
cesschneider	openworks	1	
regisnet	openworks	0	Tester
carcharius	openxdk	0	Developer
caustik	openxdk	1	Project Manager
edwardsc	openxdk	1	Developer
friedgold	openxdk	0	Developer
t0m_	openxdk	0	Developer
arthc	openzelda	0	
dandel1984	openzelda	0	Developer
dragon-fang	openzelda	0	
joaopinheiro	openzelda	0	
kouruu	openzelda	1	Developer
kronuz	openzelda	1	Project Manager
openzelda	openzelda	1	Project Manager
strider-gu	openzelda	0	
suzuka09	openzelda	0	Developer
system_failure	openzelda	0	
cug	opframeworks	0	All-Hands Person
mikesch	opframeworks	1	
theisen	opframeworks	1	
ulicht	opframeworks	0	Developer
westheide	opframeworks	0	Developer
pier1972	opnieuw	1	
korba812	opowapi	1	
purp	optdoc	1	
bwarsaw	optik	0	Developer
freso	optik	0	
goodger	optik	1	Developer
gward	optik	1	Project Manager
terrelshumway	optik	0	Developer
papablues	optionutil	1	
masanakahara	optionzero	0	Developer
tak-yoshida	optionzero	1	Project Manager
yoshibou	optionzero	0	Developer
firesnowball	opensearchit	1	
cnos_team	opencloud	1	
mcavallo	opencloud	1	
blavla	opencakefile	0	Developer
youngc527	opencakefile	1	
gabor_kover	oql2jdo	1	
kresho	oraexp	1	Project Manager
duenker	oraload	1	Project Manager
bryanth	oranjestad	1	
nahor	orbaddons	1	Developer
yohan-orb	orbaddons	1	
chris_orbit	orbitsme	1	
mystifier	oregex	1	
jandockx	org-jutil	1	Project Manager
markono5	org-jutil	1	Project Manager
peterbla	org-jutil	1	Project Manager
tschrijvers	org-jutil	0	Developer
laza2000	orion2000	1	Project Manager
ravne2000	orion2000	1	Project Manager
fbfd	orm4j	1	Developer
schroeder_j	orm4j	1	Developer
s_holder	orm4j	1	Developer
yuriyb	ormyx	1	
cierniak	orp	1	Project Manager
xiaofeng_li	orp	0	Developer
xshi2	orp	0	Developer
wiseguy586	orpg2k	1	
emalotau	orunit	1	
ildar	os-development	1	
danewsmith	os-promo-distro	1	
eiffel777	os-promo-distro	1	Developer
sir_lojik	os-weblib	1	
enugroho	osa-lam	1	Developer
rturk	osa-lam	1	Advisor/Mentor/Consultant
gstewart4	osage	1	
daservis	osalp	1	Project Manager
spkmnga	osbob	1	
alexvam	osc-reloaded	1	Project Manager
kreeger	oscar-osx	1	
darkling	oscars	1	
sigmond	oscars	1	Developer
nriesco	oscom	1	
ajv	osda	1	
ariebs	osdb	1	
markir	osdb	0	Developer
maxxis	osdb	0	Developer
petere78	osdb	0	Developer
vapour	osdb	0	Developer
wagnerpj	osdb	0	Developer
dscottwheeler	osdk-tools	1	
airwaves	osdldbt	0	Developer
bullpen	osdldbt	1	Developer
davecramer	osdldbt	0	Developer
dumptruck52	osdldbt	0	Developer
edgingtonj	osdldbt	0	Developer
guster_q	osdldbt	0	Developer
jberkus	osdldbt	0	Developer
jharris	osdldbt	0	Developer
jztpcw	osdldbt	0	Developer
klamath	osdldbt	0	Developer
markwkm	osdldbt	1	Developer
maryedie	osdldbt	0	Developer
min_xu	osdldbt	0	Developer
rilson	osdldbt	0	Developer
rtaylor02	osdldbt	0	Developer
scottiebo	osdldbt	0	Developer
snaga	osdldbt	0	Developer
swu23	osdldbt	0	Developer
taber_loveless	osdldbt	0	Developer
thackeray_s	osdldbt	0	Developer
wookie	osdldbt	0	Developer
jmglov	osdt	1	Project Manager
awheeler	osdtk	1	Developer
jshiffer	osdtk	1	Developer
rustedmatrix	osdtk	1	Developer
grahamd	ose	1	
rafaelmlcb	oses	1	
greenemk	osfree	0	Doc Writer
prokushev	osfree	1	
s_b_s	osfree	0	Developer
valerius2k7	osfree	0	Developer
viking_az	osfree	0	Developer
dkhaywood	osgibundles	1	Developer
rcmatthews	osgibundles	0	
jcermak	osioss	1	Developer
jcothran	osioss	1	
daxlec	oslc	1	
devil_moon	oslc	1	Project Manager
lrontyne	oslc	1	Project Manager
sjkaaria	oslc	1	Project Manager
villoks	oslc	1	Project Manager
cziegeler	osoco	1	Developer
codemangler	ospdflib	1	
dispader	ospi	1	Developer
felipeudel	ospi	0	Developer
ospi	ospi	1	
peridotventures	ospi	1	Developer
silbeg	ospi	0	Developer
chiradip	ospreycontainer	1	
sbutman	osrecruiter	1	
dchud	oss4lib	1	
aggro80	ossdevstudio	1	
krisnod	ossdevstudio	1	Developer
botchagalupe	ossinthehood	1	
jsdever	ost	1	
beyondnet	osts	1	Developer
pbn256	ot4xb	1	
otbsupport	otbsoft	1	
kindman1	otk	1	
sacry1	otlib	1	
alevensalor	otsfrfleetmgmt	0	
hsienkie	otsfrfleetmgmt	1	
jhr87	otsfrfleetmgmt	0	
lukeazariah	otsys	1	
evl	ottobus	1	
intrepion	otim	1	
axe69	ouvert	1	Project Manager
ouvert	ouvert	0	
rfjhonore	ounix	1	
draugdel2	overfhlow	1	
korexio	overfhlow	1	Developer
webot	ovhapi	1	
apurv	owasp-input-api	0	Developer
black-hand	owasp-input-api	0	Developer
cirrusrex	owasp-input-api	0	
cogent	owasp-input-api	0	Developer
gabe100	owasp-input-api	1	Developer
heartogold	owasp-input-api	0	Developer
mcurphey	owasp-input-api	1	
russcoon	owasp-input-api	1	Developer
owinfo	owdatastructs	1	
michaelmess	owinlib	1	
mimaus	owinlib	0	Developer
shenchilang	owlet-code	1	
regrainb	owlib	1	
jogybl	owlnext	1	Developer
yuri_b	owlnext	1	
dmonroy	oxide	1	
slowbyte	ozdev	1	
alpeter	b-forms	1	
delson	babel-lib	1	
unifex	babel-lib	1	Developer
anshil	babylon	1	
ajanicij	babylonlib	1	All-Hands Person
darkomarko	babylonlib	0	Developer
darkoquak	babylonlib	0	
ddarko	babylonlib	1	
hogie	backpedal	1	
anders-agren	bacsharp	1	
skarg	bacsharp	1	Developer
bad_camel	badcamelgaming	1	
sbouma	bagg	1	
ishido	bahur	1	
abzero	baj	1	Developer
dougneal	baj	1	Developer
billyoconnor	bakery	0	Developer
murrayc	bakery	1	Project Manager
mxpxfifws	bakery	1	Developer
shaderman	bakery	0	Developer
fpgui	balise	1	
supercranky	bamcompile	1	
aeinbu	bananadotnet	0	Developer
molokai	bananadotnet	0	Developer
plillevold	bananadotnet	1	
tektor	bananadotnet	0	Developer
evels	banenas	1	
anir	banglalinux	1	All-Hands Person
banglalinux	banglalinux	1	Developer
rahatayub	banglalinux	1	All-Hands Person
zahidbd	banglalinux	0	Developer
prabhakar	banjo	1	
stromgt	banteng	1	
denniswachira	baraza	1	
dapissarenko	barchart4palm	1	
mwsimpson	barcodingtools	1	
dashorst	baritus	1	Developer
eelco12	baritus	1	
laurenshop	baritus	1	Developer
the_ellessar	baritus	0	Developer
squidbot	baroque	1	
danathan	basebuilder	0	
jamiemcclelland	basebuilder	1	
um_and_uh	basebuilder	0	Developer
damiancarrillo	baseconv	1	
omerlevy	basengine	1	
frans_lundberg	basestream	1	
tmarkey	bashautomate	1	
pyrolistical	basicj	1	All-Hands Person
agatocles	basicportal	0	Developer
agreysukh	basicportal	0	
basebeans	basicportal	1	Advisor/Mentor/Consultant
bkafka	basicportal	0	
brianmaguire	basicportal	0	Project Manager
btomasini	basicportal	0	Developer
dmmorris	basicportal	0	
grenoml	basicportal	0	
hwinship	basicportal	0	
javaman777	basicportal	0	
kevem	basicportal	0	Developer
mkural	basicportal	0	
mpac	basicportal	0	Developer
notstable	basicportal	0	
oshylina	basicportal	0	Developer
rickcr	basicportal	0	Developer
rmatta	basicportal	0	
taylorc	basicportal	0	
thekm	basicportal	0	Developer
thusted	basicportal	0	
tnist	basicportal	0	
vicc	basicportal	0	Project Manager
wgehner	basicportal	0	
mcfletch	basicproperty	1	
terrasoft	basik	1	
pierpaolo_pk81	basil-text	1	
bataviaxbrl	batavia-xbrl	1	Project Manager
josatbatavia	batavia-xbrl	1	Project Manager
robatbatavia	batavia-xbrl	1	Project Manager
ronatbatavia	batavia-xbrl	1	Developer
batch4j	batch4j	1	
amitmehta	batchide	0	Developer
anilpatel25	batchide	0	Developer
dosnlinux	batchide	0	
gigvivek	batchide	1	
rohan-smith	batchpipes	1	
mchaves	batchrenamer	1	
dago	bayonne	0	
dyfet	bayonne	1	
echo	bayonne	0	
fleeflang	bayonne	0	Developer
herrold	bayonne	0	
realophob	bayonne	0	
richbodo	bayonne	1	
scavenger	bayonne	0	
snewpy	bayonne	1	Project Manager
visitor	bayonne	0	Developer
wwaites	bayonne	0	Developer
hconceicao	bbooprevalence	0	Developer
luxspes	bbooprevalence	0	Developer
malby	bbooprevalence	0	Developer
rodrigobamboo	bbooprevalence	1	
bb_dakraxor	bbsocket	1	
jim_stoll	bc4j-multi-row	1	
nmusatti	bcbboost	1	
yozara	bcbboost	0	Developer
bcb_freak	bcbdirectx	1	
bcbwebman	bcbdirectx	0	
turbo	bcbdirectx	0	
kiklop74	bccsdk	1	Developer
kazimirov	bcore	1	
acraciun	bcuml	1	
e9925248	bcusdk	1	
gneug	bcusdk	0	Project Manager
droopy-seb	bdayscalendar	1	
jwin1	bdbadapter	1	
kyagrd	bdbplusplus	1	
trident	bdffont	1	Project Manager
pobrien	bdoz	1	
bmarotta	bds2006config	1	
underdog	beancomponents	1	
peterbecker	beandb	1	Project Manager
rschoening	beanfactory	1	
erik_van_zijst	beanlet	1	
zantvoort	beanlet	1	
johndavidtaylo2	beanpeeler	1	All-Hands Person
johndavidtaylor	beanpeeler	1	
dbrosius	beansource	1	Project Manager
cedrics	bearsui	1	
cdx	beautifyphp	1	Developer
schtorch	beautifyphp	1	Project Manager
carstenbreuer	bec	1	
jkristia	beck	1	
lkyooo	beeline	1	
brucem	beepcore-c	0	Developer
cphmit	beepcore-c	0	Developer
dnew	beepcore-c	0	Developer
edixon	beepcore-c	0	Developer
huston	beepcore-c	1	Project Manager
jkint	beepcore-c	0	Developer
lallen	beepcore-c	0	Developer
mrose	beepcore-c	0	All-Hands Person
mtr2	beepcore-c	0	Developer
sweetums	beepcore-c	1	All-Hands Person
beep_tomoton	beepcore-java	0	Developer
dblacka	beepcore-java	0	Developer
huston	beepcore-java	1	
kion	beepcore-java	0	Developer
curne	beepcore-ruby	0	
dmoniz	beepcore-ruby	1	
perlmage	beepcore-ruby	0	Developer
dnew	beepcore-tcl	1	
huston	beepcore-tcl	0	Developer
jkint	beepcore-tcl	1	Project Manager
mrose	beepcore-tcl	1	All-Hands Person
petercai	beetopvsaddin	1	
beigetower	beigetower	1	All-Hands Person
dodsongr	beigetower	0	Developer
nghidav	beigetower	0	Developer
realmz	beikolio	1	
alanlb	bekaffe	0	
dmcqueen	bekaffe	0	
greyhame	bekaffe	0	
lorelli	bekaffe	0	
tpaoletti	bekaffe	1	
dlockamy	bella	1	
ysbeer	benepat	1	
beosonline	beosdeved	1	
peterk	bepythoncomp	1	
rsutphin	bering	1	
gedl	berserk	1	Project Manager
jmota	berserk	0	Support Technician
jpvl	berserk	0	Support Technician
marvin79	berserk	0	
sbzero	berserk	0	Support Technician
sergiomontelobo	berserk	0	Developer
hrbrmstr	betabrite	1	
r-gray	bezel	1	
davagin	bfl	1	
alex89ru	bfv89ru	1	
dpfeifle	bgclass	1	
fenger	bgclass	0	
fermium	bgclass	0	
mgriffel	bgclass	1	
tiw3chlo	bgclass	0	
slobberchops	bhrpul	1	
mlacunza	bibliocode	1	
jhermann	bicyclerepair	0	
mathewww	bicyclerepair	0	Developer
mgedmin	bicyclerepair	0	Developer
moshez	bicyclerepair	0	
pdawes	bicyclerepair	1	Project Manager
pfremy	bicyclerepair	0	Developer
weakestlink	big-brother	1	
parcival	bigapache	1	Developer
tadug	bigarithmetic	1	
nekropole	bigint	0	Distributor/Promoter
pmwmedia	bigint	1	Project Manager
peteri	bigloo-lib	0	Developer
wowa	bigloo-lib	1	
levitd	bigtwo	1	
zombi	bigyo	1	
huebsch	billutil	1	
viperb0y	bin2cpp	1	
hlellelid	binarycloud	0	
jcmichel	binarycloud	1	Developer
openface	binarycloud	1	Developer
purestorm	binarycloud	0	Developer
turing	binarycloud	1	Project Manager
mmavrov	binddata2ui	1	
ajanicij	binedit	1	
nickj2000	binscan	1	
amackey	bionexus	0	Developer
astoltzfus	bionexus	1	All-Hands Person
mbezruchko	bionexus	1	
rvos	bionexus	0	
tjhladish	bionexus	1	All-Hands Person
vivekgopalan	bionexus	1	All-Hands Person
weigangq	bionexus	0	
amazona	bioscrypt-sdk	1	Project Manager
biosdk	bioscrypt-sdk	1	Project Manager
biodigitzman_2	bioupdates	1	
vollerchris	birt-opc-oda	1	
bisguard	bisdk	1	
nikboyd	bistro	1	
esumerfd	bitbashers	1	
angarato_surion	bithundler	1	
baitalmal	bitleaf	1	
jraneses	bitreflexds	1	
mfaucher	bitreflexds	0	Developer
pfeiffer	bits-a-gogo	1	
ansuz	bits	1	
marcelkung	bitvector4j	1	
jackal1100	bitxml	1	
dospro	biogb	1	
marioxcc	bineditor	1	
newsboy	black-box	1	
leung135	black-sun	1	
agw_linux	blake	0	Content Management
gkomel	blake	0	
gugou	blake	0	Developer
leecho	blake	0	Developer
lscheidegger	blake	1	Unix Admin
mrcs73	blake	0	Doc Writer
newber	blake	0	Developer
oleiro	blake	0	Developer
peass	blake	1	
rafaelsteil	blake	1	
pavelsavin	blazze	1	Project Manager
devraj	blend	1	
cq2	blijf	1	Project Manager
ejgroene	blijf	1	
ende	blijf	1	Developer
mjevers	blijf	0	All-Hands Person
thijsj	blijf	1	All-Hands Person
user57	bliss	1	All-Hands Person
leeper	bloatedtostring	1	
chris95219	blox-engine	1	
ghowlett	blt	1	Developer
mmclennan	blt	0	Developer
blusoft	blubos	1	
cowand	bluejade	1	
rickgiles	bluejcheckstyle	1	
stedwar2	bluejcheckstyle	1	Project Manager
jharler	bluelib	1	Project Manager
krystal_tech	bluelog	1	
lonnie_pryor	blues	1	
jdjwright	blueskytime	1	
rkrzewsk	blueskytime	0	Developer
cuttersladetd	bluewar	1	Developer
blueware	blueware	1	
binchen1007	bluewonder	0	Doc Writer
david_seidel	bluewonder	1	Project Manager
meedaz	bluewonder	0	Tester
onxo	bluewonder	1	Developer
poethig	bluewonder	1	Analysis / Design
tlk00	bmagic	1	
tolstoy	bmagic	0	Developer
gotthardp	bnfparser2	1	
rsedlac	bnfparser2	1	
vacek	bnfparser2	0	Developer
xrehak	bnfparser2	1	Porter (Cross Platform Devel.)
shortcircuit	bnn	1	
jck1307	bocalendar	1	
atamaniuk	bodyofmethods	1	Developer
cameronjr	bodyofmethods	0	Developer
da8	bodyofmethods	0	Developer
jbattenf	bodyofmethods	0	Developer
mfoegen	bodyofmethods	1	Developer
mtandler	bodyofmethods	1	Project Manager
noessler	bodyofmethods	0	Developer
pmetz	bodyofmethods	0	Developer
ptandler	bodyofmethods	0	Developer
jck1307	boforum	1	
thecreator	bokux2d	1	Project Manager
thorgrim_	bokux2d	0	
aivarannamaa	bolero	1	
elizeualcantara	boletophp	1	
jck1307	bomail	1	
anschi	bonezengine	0	Developer
patrys	bonezengine	1	Developer
bonforum	bonforum	1	All-Hands Person
sambitbasu	bongolipi	1	
bonzaii	bonzaiiblumwebs	1	
krischik	booch95	0	All-Hands Person
simonjwright	booch95	1	All-Hands Person
alexis_wilke	boost-extras	1	
dooglio2	boost-extras	1	Developer
andysem	boost-log	1	
aaron_windsor	boost	0	Developer
agurtovoy	boost	0	Developer
akalin	boost	0	Developer
aliazarbayejani	boost	0	Developer
alisdairm27386	boost	0	Developer
alkise	boost	0	Developer
alnsn	boost	0	Developer
andreas_huber69	boost	0	Developer
anthonyw	boost	0	Developer
az_sw_dude	boost	1	Developer
beman_dawes	boost	1	
bgubenko	boost	0	Developer
bill_kempf	boost	0	Developer
