dev_loginname	proj_unixname	is_admin	position
jakkiedak	jbpm	1	All-Hands Person
janapoornavel	jbpm	1	Developer
jberka	jbpm	1	All-Hands Person
jccantu	jbpm	1	Developer
jimrigsbee	jbpm	1	 
koentsje	jbpm	1	All-Hands Person
krzogr	jbpm	1	Developer
kukeltje	jbpm	1	Advisor/Mentor/Consultant
lifeleaf	jbpm	1	All-Hands Person
marshall_law	jbpm	1	 
mikelynch229	jbpm	1	All-Hands Person
mloehr	jbpm	1	All-Hands Person
mmieszek	jbpm	1	 
mosabua	jbpm	1	 
mournosg	jbpm	1	All-Hands Person
naprstek	jbpm	1	 
oneovthafew	jbpm	1	 
pbolle	jbpm	1	All-Hands Person
prabhatjha	jbpm	1	All-Hands Person
prabhuji	jbpm	1	All-Hands Person
rrajasekaran	jbpm	1	All-Hands Person
ryanupton	jbpm	1	All-Hands Person
schnever	jbpm	1	All-Hands Person
spagop	jbpm	1	Developer
theute	jbpm	1	Developer
tmjee	jbpm	1	Developer
tombaeyens	jbpm	1	Project Manager
v912485	jbpm	1	Advisor/Mentor/Consultant
rhoobler	jbproject	1	 
angus_ymchan	jbpropstruct	1	 
grantfin	jbreport	1	 
sujithvt	jbrms	1	 
neilt6	jbuild	1	 
fjankk	jcache	1	Project Manager
pfajeau	jcache	1	Developer
ttoupin	jcafe	1	 
frankmoritz	jcapi	0	Developer
hgraefe	jcapi	1	 
jens212	jcapi	1	Developer
kimmerin	jcapi	1	Developer
malamut	jcapi	1	Developer
prabhub	jcdlib	1	 
r_213	jcdlib	1	Developer
hamgert	jcetaglib	1	 
davibu	jcgrid	1	 
palmerabollo	jcgrid	1	 
stainsby	jchassis	1	Project Manager
clwells	jci	1	 
ahuser	jcl	0	Developer
cycocrew	jcl	0	Developer
dade2004	jcl	0	Developer
elahn	jcl	0	Developer
grenzi_r	jcl	0	Developer
jedi_mbe	jcl	0	Developer
jfudickar	jcl	0	Developer
marcovtje	jcl	0	Developer
marquardt	jcl	0	Developer
morrac	jcl	0	Developer
mthoma	jcl	1	Project Manager
obones	jcl	1	Developer
outchy	jcl	1	Project Manager
rayspostbox3	jcl	1	Developer
remkobonte	jcl	1	Developer
rikbarker	jcl	1	Developer
rrossmair	jcl	1	Project Manager
schuettecarsten	jcl	1	Developer
twm	jcl	1	Developer
uschuster	jcl	1	Developer
wpostma	jcl	1	Developer
anarxia	jclassinfo	1	Project Manager
marciodel	jclassmock	1	 
darwin3	jcloader	0	Developer
xeus_man	jcloader	1	 
fdiotalevi	jcman	1	 
satollo	jcman	1	Developer
lglawrence	jcmdline	1	 
samuelbb	jcodeutil	1	 
eisel98	jcollectionwrap	1	 
ashevat	jcomet	1	 
easy_angel	jcommandline	1	 
rdtorres	jconcurrent	1	 
inolik	jconfd	0	Developer
meebey	jconfd	1	 
amecky	jconfig	1	 
braunst	jconfig	1	Developer
crash025	jconfig	1	Developer
terrydye	jconfig	1	Project Manager
ben_walding	jconsole	1	 
cirruz	jconstructs	1	 
fdiotalevi	jconx	1	Developer
jamstah	jcookie	0	Developer
sonalb	jcookie	1	 
headpigeons	jcounter	1	 
wollej	jcoverage	1	 
adrianogf	jcproject	1	 
hendrik_beck	jcr-webexplorer	1	 
mreis_at	jcr-webexplorer	1	Developer
weertj	jcrconnector	1	 
dep4b	jcrontab	0	Developer
iolalla	jcrontab	1	Project Manager
kingjr3	jcrontab	1	Developer
pfharris	jcrontab	1	Developer
skyling	jcrontab	1	Web Designer
sage_sam	jcrud	1	 
shaman-h_fel	jcsconvertor	1	 
konczer	jctc	1	Web Designer
logicfish	jctc	1	 
sinxxx	jctc	1	Developer
auke_booij	jctic	1	 
justfly_shi	jcutil	1	 
syzws	jcvs-ssl	1	 
alancmoore	jdarth	1	 
bobcousins	jdarth	1	 
technobug	jdatabaseimport	1	 
juanheyns	jdatepicker	1	 
fabio_patricio	jdbase	1	Project Manager
iceboyy	jdbase	1	Developer
jesusjc	jdbase	1	Developer
laranjinha	jdbase	1	Developer
dwaninger	jdbcfacade	0	Developer
jrshaw	jdbcfacade	1	Project Manager
tavisbones	jdbcfacade	1	Developer
jeanlazarou	jdbcunit	1	 
farf	jdbf	0	Translator (I18N/L10N)
giabac	jdbf	0	Developer
gmartone	jdbf	1	Project Manager
lechertl	jdbf	1	Analysis / Design
mayur_naik	jdbf	1	Support Manager
zmieff	jdbf	1	Translator (I18N/L10N)
codarin	jdbforms	0	Developer
dep4b	jdbforms	0	Developer
dhorkoff	jdbforms	0	Developer
dikr	jdbforms	1	Developer
foxat	jdbforms	1	Developer
fzimper	jdbforms	1	Developer
hkollmann	jdbforms	1	Developer
ivanfm	jdbforms	1	Developer
javajunkie	jdbforms	1	Developer
jdp1120	jdbforms	1	Developer
joepeer	jdbforms	1	Developer
johngagon	jdbforms	1	Developer
menulis	jdbforms	1	Developer
mrsermore	jdbforms	1	Developer
nealkatz	jdbforms	1	Developer
nicparise	jdbforms	1	Developer
noremac	jdbforms	1	Developer
pbanderson	jdbforms	1	Doc Writer
pgrunik	jdbforms	1	Developer
jleiva	jdbhelper	1	 
andreykh	jdbreport-rt	1	 
brisid	jdbv	1	Project Manager
bschoudel	jdbv	1	Developer
cvs_udayk	jdbv	1	No specific role
jrarick4777	jdbv	1	 
larknox	jdbv	1	Packager (.rpm, .deb etc)
querybyexample	jdbv	1	Developer
sandraorion	jdbv	1	Developer
sgandotra	jdbv	1	 
gates666	jdeapi	1	Developer
oliviertexier	jdeapi	1	 
fdfalcon	jdecompiler	0	Developer
itmpras	jdecompiler	0	Developer
over10pd	jdecompiler	1	 
raaki_88	jdecompiler	1	Developer
shiv123	jdecompiler	1	Developer
spemoorthy	jdecompiler	1	Developer
ckonstanski	jdee	0	Developer
copal	jdee	0	 
dliotev	jdee	0	Developer
lenbok	jdee	0	Developer
lu-luxdo	jdee	0	Developer
paullandes	jdee	1	Project Manager
phillip	jdee	1	 
pkinnucan	jdee	1	 
dpaso	jdeep	1	Project Manager
e_capra	jdeep	1	Support Manager
francescomerlo	jdeep	1	Support Manager
lorenzoradice	jdeep	1	Developer
paulpes	jdeep	1	Developer
ipreuss	jdemo	0	 
mgebha	jdemo	1	Developer
urskr	jdemo	1	Developer
a-gopal	jdepends	1	 
rsk	jdevelop	1	 
brian_duff	jdevelopervss	1	Developer
rcleveng	jdevelopervss	1	 
jade6	jdi	1	 
dkfn	jdiagnose	1	 
lydiardo	jdiagnose	1	Developer
steview	jdiagnose	1	 
dannyor	jdigger	1	 
yuvalsapir	jdigger	1	Developer
dwalend	jdigraph	1	All-Hands Person
amgonzalez	jdirdiff	1	Developer
cessd	jdirdiff	1	Developer
gibran_g4	jdirdiff	1	Developer
vcm	jdirdiff	1	 
webaholic	jdirectory	1	 
afsinb	jdlist	1	 
davjoh	jdmi	0	Developer
squishmeister	jdmi	1	 
arawakcc	jdna	0	Developer
martin_nichol	jdna	1	Project Manager
sean_stuckless	jdna	1	Project Manager
sullis	jdollars	1	 
paton	jdolly	1	 
masogato	jdolplugin	1	 
ashevat	jdsf	1	 
aviadlich	jdsf	1	Developer
aubinmahe	jdynamite	0	Developer
cbouleau	jdynamite	1	 
benzo	jeasy-do	1	Developer
dmukhin	jeasy-do	1	Developer
kaa74	jeasy-do	1	Developer
vadimf	jeasy-do	1	Developer
frenzieddragon	jeasytester	1	 
aparzev	jeceira	1	Project Manager
kduske	jeceira	1	Developer
sschwanitz	jeceira	1	Developer
vfelberg	jeceira	1	Developer
peterjhaas	jediapi	1	All-Hands Person
aniketbhatt	jedimath	0	No specific role
beckmi	jedimath	0	Support Manager
blaszijk	jedimath	0	Porter (Cross Platform Devel.)
carlokok	jedimath	0	Developer
chriseyre2000	jedimath	1	Developer
davidtaylor	jedimath	1	Developer
djaenichen	jedimath	1	Developer
geoff8579	jedimath	1	Developer
huesserp	jedimath	1	Advisor/Mentor/Consultant
jperez	jedimath	1	Developer
mavaughan	jedimath	1	Developer
mcongedo	jedimath	1	Developer
pvanlaake	jedimath	1	Developer
ralphkmuench	jedimath	1	Project Manager
thorsten_engler	jedimath	1	Developer
tschaggelar	jedimath	1	Developer
vfursov	jedimath	1	No specific role
xquark	jedimath	1	 
adrian_baker	jedit	0	Developer
afarello	jedit	0	 
akaplan	jedit	0	 
aklimets	jedit	0	Developer
alevin	jedit	0	Developer
andystreich	jedit	0	Developer
annauzi	jedit	0	Developer
ant-roy	jedit	0	Developer
antis0c	jedit	0	Developer
arobert	jedit	0	Developer
assuryan	jedit	0	Tester
bambara	jedit	0	Developer
beeky	jedit	0	 
bemace	jedit	0	 
bhawkins1	jedit	0	 
blueyed	jedit	0	Developer
breaux	jedit	0	 
brik	jedit	0	 
bryan_w_taylor	jedit	0	Developer
bsarsgard	jedit	0	 
bsiggelkow	jedit	0	 
btateyama	jedit	0	Developer
carmine	jedit	0	Developer
carsten_behring	jedit	0	 
chris_samuels	jedit	0	Developer
cjkent	jedit	0	 
copy_paste	jedit	0	 
cswilly	jedit	0	 
curoles	jedit	0	Developer
cwhitmore	jedit	0	 
cyu	jedit	0	 
dajt	jedit	0	 
daleanson	jedit	1	All-Hands Person
dannydig	jedit	1	 
delvinj	jedit	1	Developer
dhaskew	jedit	1	Packager (.rpm, .deb etc)
dkoryavov	jedit	1	 
dmoebius	jedit	1	Developer
dobrien75	jedit	1	Developer
donatas	jedit	1	 
dstolerman	jedit	1	 
duggaraju	jedit	1	 
dwayneb	jedit	1	Developer
dwhall	jedit	1	Developer
elberry	jedit	1	Developer
eloyek	jedit	1	Packager (.rpm, .deb etc)
ensonic	jedit	1	 
extreme66	jedit	1	Developer
eyebex	jedit	1	Developer
ezust	jedit	1	All-Hands Person
francisdobi	jedit	1	Developer
gerardsmyth	jedit	1	Developer
gerti	jedit	1	 
gregc	jedit	1	Developer
greghmerrill	jedit	1	 
gsaffell	jedit	1	Developer
halyavin	jedit	1	Developer
hertzhaft	jedit	1	Developer
ian_davis	jedit	1	 
ian_lewis	jedit	1	Developer
ihewson	jedit	1	Developer
imfree	jedit	1	Developer
iolalla	jedit	1	 
jbwiv	jedit	1	Developer
jchoyt	jedit	1	Packager (.rpm, .deb etc)
jduska	jedit	1	 
jgellene	jedit	1	 
jigerjava	jedit	1	Developer
jimbodean	jedit	1	 
jiwils	jedit	1	Developer
jklap	jedit	1	 
jmadar	jedit	1	 
joelaff	jedit	1	 
jpavel	jedit	1	Developer
jturcotte	jedit	1	Developer
jymen	jedit	1	 
kaymi	jedit	1	 
kdrew	jedit	1	 
keeleyt83	jedit	1	Developer
kerik-sf	jedit	1	Developer
klmcw	jedit	1	 
ko5tik	jedit	1	 
kpouer	jedit	1	Developer
krisko	jedit	1	Graphic/Other Designer
ksm	jedit	1	 
k_satoda	jedit	1	Developer
lanciaux	jedit	1	 
lbruand	jedit	1	Developer
leeturner	jedit	1	 
lio-sand	jedit	1	Developer
luckyspin	jedit	1	 
maeste	jedit	1	Developer
malyvelky	jedit	1	Developer
marcohu	jedit	1	 
mattflower	jedit	1	 
matt_etheridge	jedit	1	 
mdillon	jedit	1	All-Hands Person
mickthornhill	jedit	1	 
mikeatkinson	jedit	1	Developer
mkejzar	jedit	1	 
mrdon	jedit	1	 
mumak	jedit	1	 
murkles	jedit	1	Developer
n31l	jedit	1	Developer
naber	jedit	1	 
natet	jedit	1	Developer
nathanjones	jedit	1	Developer
nicarran	jedit	1	Developer
nilojg	jedit	1	 
nwdurcholz	jedit	1	Developer
olearyni	jedit	1	Developer
oliep	jedit	1	Developer
opster	jedit	1	 
orutherfurd	jedit	1	Developer
oswaldcz	jedit	1	Developer
pavlikus	jedit	1	Developer
pawnsushi	jedit	1	Developer
philipx	jedit	1	 
pitje	jedit	1	 
polx	jedit	1	 
psridhar	jedit	1	Tester
retept	jedit	1	Developer
rfletch6	jedit	1	 
rickgibbs	jedit	1	 
robmckinnon	jedit	1	 
roland-d	jedit	1	Web Designer
rosebaby	jedit	1	Developer
rschwenn	jedit	1	Content Management
russelldad	jedit	1	 
ruwi	jedit	1	 
saimonm	jedit	1	Developer
sasha-m	jedit	1	 
scarlac	jedit	1	Developer
schs	jedit	1	 
seconddevil	jedit	1	Developer
shlomy	jedit	1	Developer
sjakob	jedit	1	Developer
spestov	jedit	1	Project Manager
ssaravanan	jedit	1	 
ssatguru	jedit	1	 
starglider	jedit	1	Developer
steinbeck	jedit	1	 
sune_simonsen	jedit	1	Developer
sutter2k	jedit	1	 
svu	jedit	1	Developer
themarshal	jedit	1	 
thiemo	jedit	1	Developer
tibu	jedit	1	 
vampire0	jedit	1	All-Hands Person
vanza	jedit	1	Developer
vinodkiran	jedit	1	 
voituk	jedit	1	Developer
voxmea	jedit	1	Developer
wimlepage	jedit	1	 
yafd	jedit	1	 
yuyiwei	jedit	1	Developer
zubow	jedit	1	Developer
daleanson	jedit-plugins	0	Packager (.rpm, .deb etc)
elberry	jedit-plugins	0	Packager (.rpm, .deb etc)
ezust	jedit-plugins	1	Packager (.rpm, .deb etc)
jchoyt	jedit-plugins	1	Developer
kpouer	jedit-plugins	1	Packager (.rpm, .deb etc)
mdillon	jedit-plugins	1	All-Hands Person
olearyni	jedit-plugins	1	 
orutherfurd	jedit-plugins	1	Packager (.rpm, .deb etc)
pawnsushi	jedit-plugins	1	Packager (.rpm, .deb etc)
roland-d	jedit-plugins	1	Web Designer
shlomy	jedit-plugins	1	Developer
spestov	jedit-plugins	1	 
vampire0	jedit-plugins	1	Developer
marcel-boehme	jedit-syntax	1	 
oliverhe	jedit-syntax	1	All-Hands Person
nakhli	jeditool	1	 
cleghorn	jeenius	0	Developer
djwade	jeenius	1	Project Manager
jackerm	jeenius	1	 
philips	jeenius	1	Developer
malyvelky	jeeutils	1	 
alexjunq	jeez	0	Project Manager
eric_suen	jeez	1	All-Hands Person
eric_sun	jeez	1	Project Manager
mariusso	jeez	1	 
eduijs	jef	1	Developer
jnockemann	jegl	1	 
pvlasov	jegustator	1	 
jack_herrington	jeldoclet	1	Developer
tomzwo	jeldoclet	1	Developer
tpatke	jeldoclet	1	Developer
jhereth	jeline	1	Tester
plueschix	jeline	1	 
bravo	jell	1	 
willievu	jelly-httpunit	1	 
jmayrbaeurl	jellylauncher	1	Project Manager
fdios	jemar	1	 
kemp_c	jemmyfixture	1	Project Manager
roock	jemmyfixture	1	 
emarion	jempft	1	 
mnewcomb	jenni-jni	1	 
stemeyda	jenni-jni	1	 
paramythis	jenserad	1	Project Manager
mrjohnson0	jepp	1	Project Manager
yoxallj	jequals	1	 
holgermayer	jeremia	1	Project Manager
mjericho	jerichohtml	1	 
dbday	jerrorreporter	1	Project Manager
richier	jerrorreporter	1	 
hener	jesstab	1	 
oho	jesstab	1	Developer
badzen	jest	1	Project Manager
ctromble	jest	1	Developer
treaves	jest	1	Developer
awr84	jestart	1	 
compsi	jester	0	Developer
duncan	jester	1	All-Hands Person
elharo	jester	1	All-Hands Person
ivan_r_moore	jester	1	Project Manager
pholser	jester	1	Developer
roock	jester	1	 
dgilliland62	jestr	1	Developer
b_adele	jesuislibre	1	Developer
hpxchan	jet-pms	0	 
samuraisam	jet-pms	1	 
aduain	jethro	0	 
angeladp	jethro	0	 
jalessandro	jethro	1	 
jetifadm	jetif	1	Project Manager
wangtl	jetif	1	Developer
french_c	jetm	1	 
kendeel	jetpp	0	Doc Writer
krouer	jetpp	0	Developer
paradoxnj	jetpp	1	Unix Admin
trilobite	jetpp	1	Developer
tlowing	jeweltools	1	 
nrop	jexif	1	 
fabioruxo	jexml	1	 
amiller	jext	1	Developer
blaisorblade	jext	1	Developer
bwinton	jext	1	Developer
duncandickinson	jext	1	Developer
gfx	jext	1	Project Manager
jpz	jext	1	Developer
jvanzyl	jext	1	Developer
orangeherbert	jext	1	Developer
powelljf3	jext	1	Developer
fredds	jezxmlconfig	1	 
adriankuhn	jfamix	0	Developer
fbuchli	jfamix	1	 
efficacy	jfcfixtures	0	No specific role
ipreuss	jfcfixtures	1	Project Manager
vestrial	jfcfixtures	1	Developer
kevin-duffey	jfcunit	0	Developer
kwilson227	jfcunit	1	Developer
maomaode	jfcunit	1	Developer
mattc	jfcunit	1	 
ritesht	jfcunit	1	Developer
vraravam	jfcunit	1	Developer
aeden	jfeedback	1	 
kknudsen	jfeedback	1	Developer
bastintonyroy	jfern	0	 
larsehrler	jfern	0	Developer
marcelbodewitz	jfern	0	Developer
marni	jfern	1	 
martinfleurke	jfern	1	Developer
phwang	jfern	1	Developer
crsadun	jffp	1	 
bxconrad	jfig	1	Project Manager
conradadam	jfig	1	Developer
mcbridem2004	jfig	1	 
mdsimpson	jfig	1	Developer
thewoolleyman	jfig	1	Developer
fthiemonge	jfilechecker	1	 
bsponline	jfileexplorer	1	Developer
bssahu	jfileexplorer	1	Developer
gsergiu	jfileexplorer	1	Developer
jgrant	jfileexplorer	1	Web Designer
kmohans	jfileexplorer	1	Developer
rob-smith	jfileexplorer	1	Web Designer
scheruga	jfileexplorer	1	Project Manager
syhrus	jfileexplorer	1	Developer
jskress	jfilemerge	1	 
mungady	jfinance	1	 
andrewsquire	jfist	1	 
nicklevine	jfli	0	Developer
rhickey	jfli	1	 
zoeloeboeloe	jfontchooser	1	 
ollix	jforce	1	Project Manager
omx	jforce	1	Project Manager
pontifex	jformatter	1	No specific role
sunil_ssm	jformmail	1	 
fdolibois	jformular	1	Project Manager
akhmadov	jfortress	1	 
sunguilin	jfpl	1	 
jfq	jfqengine	1	 
fjelmer	jfrace	1	 
jptavares	jfreedesigner	0	Developer
mimil	jfreedesigner	0	Developer
preira	jfreedesigner	0	Developer
taqua	jfreedesigner	1	 
dkincade	jfreereport	1	All-Hands Person
dmoran-pentaho	jfreereport	1	Developer
elassad	jfreereport	1	Developer
gmoran-pentaho	jfreereport	1	Distributor/Promoter
jaosch	jfreereport	1	Developer
mdamour1976	jfreereport	1	Developer
mimil	jfreereport	1	Developer
mungady	jfreereport	1	No specific role
ocke	jfreereport	1	Developer
taqua	jfreereport	1	Project Manager
til77	jfreereport	1	Developer
willgorman	jfreereport	1	Developer
ooktay	jfsm	1	Project Manager
pablod	jfuf	1	 
semios	jfunc	1	 
davidahall	jga	1	 
ymenager	jgconfig	1	 
boardsonair	jgedcom	1	 
uwe_ewald	jgedit	1	 
matts22	jgep	1	 
musheno	jgfgj	1	 
ageitgey	jgimp	0	Developer
scrumpty	jgimp	1	Project Manager
soulfry	jgimp	1	No specific role
idevelopment	jglse	1	 
sreehari	jglue	1	 
ssamarug	jgml	1	 
andriess	jgoose	1	Project Manager
frankotto	jgoose	1	Developer
genssler	jgoose	1	Developer
mkbauer	jgoose	1	Project Manager
moozet	jgoose	1	Developer
mtrifu	jgoose	1	Developer
olafseng	jgoose	1	Project Manager
phaller	jgoose	1	Developer
sourcebaer	jgoose	1	 
sven_luzar	jgoose	1	Project Manager
szulman	jgoose	1	Developer
trifu	jgoose	1	Developer
d_benson	jgpd	1	Project Manager
acoronasz	jgrinder	0	Project Manager
dave_hoag	jgrinder	1	Project Manager
ericrwilliams	jgrinder	1	All-Hands Person
jhr0771	jgrinder	1	Developer
sabernethy	jgrinder	1	Developer
ssinclair2	jgrinder	1	Developer
hogie	jgt	1	 
bpatters7	jgum	1	 
draculak	jhc	1	 
laullon	jhecomponent	1	 
avivh	jhotdraw	0	Developer
benwimpory	jhotdraw	0	Developer
birdscurrybeer	jhotdraw	0	Developer
cfm1	jhotdraw	0	Developer
den_st	jhotdraw	0	Developer
dnoyeb	jhotdraw	0	Developer
egamma	jhotdraw	1	 
gesworthy	jhotdraw	1	 
hogie	jhotdraw	1	Developer
huw12345	jhotdraw	1	Developer
jeckel	jhotdraw	1	 
johnyu	jhotdraw	1	Developer
kastagg	jhotdraw	1	Developer
keeskuip	jhotdraw	1	Developer
kviswana	jhotdraw	1	Developer
lyardet	jhotdraw	1	Developer
mrfloppy	jhotdraw	1	Project Manager
mtnygard	jhotdraw	1	Developer
pleumann	jhotdraw	1	Developer
pmorch	jhotdraw	1	Developer
rawcoder	jhotdraw	1	Developer
ricardo_padilha	jhotdraw	1	Developer
santoshd	jhotdraw	1	Developer
sdaubin	jhotdraw	1	Developer
wiley16	jhotdraw	1	Developer
ckirkendall	jhtml	0	Developer
rsk	jhtml	1	 
icoba	jic	1	 
emyhre	jice	1	 
briodev	jice-net	1	 
ttlaitin	jicengine	1	 
jaredhsieh	jicense	1	 
ledesmafernando	jidec	1	 
joniles	jiffie	1	 
sconcha	jiframework	1	 
aradeski	jiggle	1	 
carlburch	jigsaw-ide	1	 
pagardiner	jigso	1	 
jilia	jilia-editor	1	 
acneto	jim2mov	1	 
comikozie	jimbovector3d	1	All-Hands Person
shigeoka	jini-tools	1	Project Manager
tcmiller	jinit	1	 
balilla	jink	1	Project Manager
dlegland	jipl	1	 
mpf	jipsy	1	 
kersing	jir	1	 
argenacho	jiraconn	1	Developer
jaleibiusky	jiraconn	1	Developer
bstasyszyn	jirarmi	1	Project Manager
jriegert	jirarmi	1	Developer
xiaohaihua	jisue	1	 
glowe	jitter	1	Developer
jatsrt	jitter	1	Developer
melissa168	jitter	1	Developer
rekhar	jitter	1	Developer
runstang	jitter	1	Developer
tompte	jitter	1	Developer
cddcdd	jiugua	1	 
eddygtimegod	jiugua	1	Project Manager
johndavidtaylor	jjj	1	 
jamiephelan	jjl	1	Project Manager
tufan	jjl	1	Content Management
alexyeo	jkernel	1	 
iamd	jkompare	1	 
mephidmann	jkurses	1	 
aanand	jlauncher	0	Developer
ajavaguru	jlauncher	1	 
davidtsao	jlauncher	1	Project Manager
janelee	jlauncher	1	Doc Writer
lordlust	jlcommand	1	 
emorning	jlense	1	 
lingni	jlense	1	Developer
tlauinge	jlf	1	 
jwy	jlib	1	 
avedusav	jline	0	Developer
mprudhom	jline	1	Project Manager
palminator	jline	1	 
totem2004	jline	1	Developer
user57	jline	1	Developer
avian_freeware	jlink	1	 
crunchyfroggie	jlink	1	Web Designer
toudiusz	jlinq	1	 
coffeesoft	jlist2d	1	 
hao_wu00	jlm	1	Project Manager
amecky	jlo	1	 
terrydye	jlo	1	Project Manager
p_d_austin	jload	1	All-Hands Person
andymp	jlocator	1	 
javaman	jlogger	1	 
kickboxr	jlsguest	1	 
rosthum	jmachine	1	 
wiley-hacker	jmantools	1	 
extreme_logic	jmapi	1	 
jacky75	jmbd	0	Developer
mobilejava	jmbd	1	 
root84	jmdiframework	1	 
adamselene	jme-swt	1	 
wklaas	jmeasurement2	1	 
setera	jmechanic	1	 
octograve	jmetarparser	1	 
acain	jmetric	1	Developer
rvasa	jmetric	1	Developer
a-san	jmichelle	1	 
iga	jmichelle	1	 
midori	jmichelle	1	Developer
nokamoto	jmichelle	1	 
tak	jmichelle	1	 
midori	jmidoriservice	1	 
oferdor	jmighty	1	 
tschlabach	jmirage	1	 
hedrik	jmmcms	1	All-Hands Person
ggridin	jmobilecore	1	Project Manager
jcwilk	jmod	0	 
davidconnard	jmousewheel	1	Developer
dims	jmousewheel	1	 
mhoesch	jmousewheel	1	Developer
mpowers	jmousewheel	1	 
rosbaldeston	jmousewheel	1	 
cine	jmove	1	 
miju	jmove	1	 
terfloth	jmove	1	Project Manager
blackdestiny	jmp	1	 
fatboychucky	jmsbrowser	1	 
jruesga	jmsmq	1	Project Manager
chamila9	jmxsoapcon	0	Developer
n1tehawkz	jmxsoapcon	0	Developer
rukshan_silva	jmxsoapcon	0	Developer
udaraau	jmxsoapcon	0	Developer
yohanliyanage	jmxsoapcon	1	Project Manager
dv13090	jmxtools	0	Project Manager
lbroussal	jmxtools	0	Doc Writer
ld1979	jmxtools	1	 
sbate	jmxtools	1	Project Manager
joa23	jmxunit	1	 
aphofstede	jnative	0	Developer
fernando43	jnative	0	Developer
mdenty	jnative	1	 
thubby	jnative	1	Project Manager
oj_returnnull	jncss4eclipse	1	All-Hands Person
gandralf	jndie	1	Developer
jcolson	jnetlib	1	Developer
xyombie	jnf	1	 
rahulkumar	jniosocket	1	 
tomy	jniosocket	1	Developer
thomasfr	jnlseditor	1	Project Manager
gilescope	jnormalform	1	Developer
tobiaseriksson	jntservices	1	Developer
sunheng	jobman	1	 
angrob	jobyx	0	Tester
crazycomputers	jobyx	1	All-Hands Person
jveljan	jocolibs	1	 
andylehane	joda	0	Developer
broneill	joda	1	Developer
gallard	joda	1	Developer
kandarp_shah	joda	1	Developer
scolebourne	joda	1	Project Manager
seangeo	joda	1	Developer
heuermh	joda-primitives	0	Developer
maartenc	joda-primitives	0	Developer
scolebourne	joda-primitives	1	 
najgor	jodd	1	Project Manager
asal	jode	0	Developer
bernfarr	jode	0	Developer
buchalka	jode	0	Developer
hoenicke	jode	1	 
jnash67	jode	1	Developer
seeksthemoon	jode	1	Developer
tradem	jode	1	Developer
hina44	joelib	0	Developer
hinselma	joelib	0	All-Hands Person
maunza	joelib	0	Developer
nhfechner	joelib	0	All-Hands Person
wegner	joelib	1	Project Manager
epinfo	joffad	1	Project Manager
florentd	joffad	1	Developer
gabriel_	joffad	1	Developer
hanzz	joffad	1	Developer
juangoncalves	joffad	1	Project Manager
odavy	joffad	1	 
sgoumard	joffad	1	Project Manager
straumat	joffad	1	Developer
yannismurguet	joffad	1	Developer
prophecyslides	johndoe	1	 
barrygently	joj	1	 
tho23	jollector	1	 
chunyun	jolm	1	 
jomasoft	jomamqtools	1	 
sherold	jonbas	1	 
rufwork	joneone	1	 
joo_ru	joomatic	1	 
r790	joomm	1	 
blujus	joone	0	Developer
cezden	joone	0	Developer
ferra4models	joone	0	Developer
firestrand	joone	0	Developer
hofi85	joone	0	Developer
julesnorman	joone	0	Developer
lmanes	joone	0	Developer
msntrf	joone	0	Developer
pmarrone	joone	1	Project Manager
xharzej	joone	1	Project Manager
andrewytf	jooone	1	 
sm1979	jopenchart	1	Project Manager
gammagerry	jortho	0	No specific role
i_net_software	jortho	1	 
morgade	jotazul	1	 
sebesiech	jpa	1	 
cowand	jpalmdesktopfa	1	 
filipefumaux	jpaspring	1	 
bflorat	jpattern	1	 
efeller	jpattern	1	Developer
kryst4l	jpattern	1	 
giacometti	jpe	1	All-Hands Person
gillet	jpe	1	Developer
karve	jpe	1	 
michelsanner	jpe	1	Developer
avaji	jpedal	0	 
markee174	jpedal	1	Developer
ramanajv	jpedal	1	Developer
jamesp73	jpeeps	1	Developer
boson	jpeg2swf	1	 
infostuka	jpen	0	Developer
mbcudmore	jpen	0	Developer
nicarran	jpen	1	 
xcolwell	jpen	1	Developer
nathanmeyers	jperfanal	1	 
trumpetinc	jpers	1	 
dbrownell	jphoto	1	 
uree	jphysx	1	 
klpauba	jpictools	1	 
mvturnho	jpictools	1	All-Hands Person
ptitjes	jpictools	1	Developer
avix	jpivot	1	 
barozzi	jpivot	1	 
ebuchner	jpivot	1	 
hbaier	jpivot	1	 
hhaas	jpivot	1	 
jacksonpd	jpivot	1	 
jhyde	jpivot	1	 
kunarief	jpivot	1	 
parkerb	jpivot	1	 
paullucas	jpivot	1	 
qinhui99	jpivot	1	Developer
remberson	jpivot	1	 
robinbagot	jpivot	1	 
sandeep_giri	jpivot	1	 
sgwood	jpivot	1	 
stflourd	jpivot	1	 
uramisten	jpivot	1	 
willgorman	jpivot	1	Developer
zapodot	jpivot	1	 
srausch	jpk	1	Project Manager
jpki	jpkifontchooser	1	 
fadushin	jpl	1	 
paulsingleton	jpl	1	Project Manager
mike_werner	jpls	1	Developer
hargettp	jpm	1	 
manthena	jpmonitor	1	 
dgschwind	jpo	0	 
tfredrich	jpo	1	 
javamozdude	jpo-eclipse	1	 
crsadun	jpoller	1	 
atretyakov	jpolls	0	Developer
cysonic	jpolls	0	Developer
esmiralha	jpolls	0	Developer
iype	jpolls	0	Developer
li_hua_yu	jpolls	0	Developer
manasilonkar	jpolls	0	Developer
osvaldo_andrade	jpolls	0	Developer
